db_type,isolation_lvl,concurrent,query,planning_time,execution_time
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,56.071 ms,6655.987 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,2.222 ms,5027.497 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.272 ms,3643.906 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.381 ms,6794.652 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.320 ms,5837.297 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.519 ms,7605.899 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,37.155 ms,5435.315 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,27.766 ms,6945.353 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.665 ms,6181.836 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.705 ms,6830.598 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.508 ms,3594.054 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.535 ms,7140.552 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.377 ms,5751.411 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.569 ms,5562.636 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.590 ms,6799.764 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.530 ms,5245.651 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.372 ms,6531.862 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.525 ms,7541.970 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.511 ms,5693.130 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.300 ms,5648.207 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.285 ms,5526.977 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.303 ms,4560.127 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.568 ms,5137.908 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.498 ms,5963.315 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.290 ms,5120.937 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.614 ms,6606.925 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.218 ms,5080.481 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.363 ms,3836.360 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.569 ms,7410.882 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.367 ms,5729.752 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.254 ms,4168.962 ms
local,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.317 ms,5152.227 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",17.382 ms,81.523 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",11.027 ms,70.196 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",14.626 ms,57.828 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",14.195 ms,63.257 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",13.919 ms,128.013 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",9.537 ms,104.120 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",14.561 ms,97.251 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",21.157 ms,123.359 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",12.216 ms,59.017 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",35.149 ms,97.877 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",39.920 ms,99.708 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",17.227 ms,60.751 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",17.229 ms,175.419 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",14.118 ms,103.319 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",17.285 ms,89.261 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",21.283 ms,116.922 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",107.078 ms,78.610 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",23.591 ms,76.713 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",18.921 ms,78.002 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",18.220 ms,76.990 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",44.625 ms,169.746 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",23.896 ms,69.729 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",24.531 ms,63.409 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",13.911 ms,98.926 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",53.328 ms,68.111 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",76.801 ms,88.774 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",45.418 ms,93.106 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",69.395 ms,122.352 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",38.546 ms,77.345 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",38.009 ms,159.544 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",10.695 ms,93.183 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",58.603 ms,88.277 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",12.338 ms,81.986 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",31.480 ms,62.647 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",36.480 ms,74.012 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",15.476 ms,91.599 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",32.189 ms,90.500 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",36.107 ms,79.854 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",15.166 ms,69.980 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",13.106 ms,83.080 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",17.455 ms,92.449 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",15.645 ms,72.884 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",11.491 ms,91.308 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",11.782 ms,74.231 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",12.822 ms,73.456 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",13.337 ms,68.639 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",15.290 ms,64.693 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",11.402 ms,70.309 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",15.047 ms,65.259 ms
local,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",14.797 ms,72.342 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.860 ms,181.860 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.748 ms,163.683 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.692 ms,183.635 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.742 ms,156.495 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.694 ms,204.511 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.742 ms,152.663 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.708 ms,226.588 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.707 ms,175.743 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.734 ms,216.324 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.870 ms,180.374 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.756 ms,230.196 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.764 ms,198.566 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.755 ms,234.795 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.792 ms,199.423 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.704 ms,229.735 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.796 ms,184.124 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.785 ms,213.450 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.774 ms,219.632 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.888 ms,294.095 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",4.765 ms,374.733 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.744 ms,220.507 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.956 ms,344.092 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",1.829 ms,207.153 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.874 ms,291.004 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.807 ms,241.708 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",1.049 ms,244.860 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",1.161 ms,217.451 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",1.130 ms,288.978 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.902 ms,271.453 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",1.006 ms,243.001 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.774 ms,265.108 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",1.653 ms,254.793 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.984 ms,236.571 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.802 ms,256.212 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.885 ms,304.471 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.717 ms,274.746 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.668 ms,228.040 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.652 ms,274.875 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.782 ms,286.335 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.892 ms,237.669 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.744 ms,285.613 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",1.030 ms,246.681 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",1.026 ms,299.629 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.896 ms,255.141 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.696 ms,252.740 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",1.131 ms,188.589 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.773 ms,218.307 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.730 ms,251.309 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.923 ms,305.754 ms
local,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.750 ms,269.114 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",31.371 ms,150.472 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",14.717 ms,97.682 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",18.734 ms,127.314 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",11.643 ms,131.294 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",18.724 ms,126.483 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",16.897 ms,123.593 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",16.362 ms,169.549 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",24.255 ms,148.407 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",15.554 ms,119.394 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",16.065 ms,114.090 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",29.510 ms,132.645 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",31.966 ms,186.351 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",35.643 ms,253.998 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",28.035 ms,194.701 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",31.083 ms,181.113 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",27.556 ms,125.860 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",17.333 ms,124.687 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",32.330 ms,163.071 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",27.693 ms,188.580 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",21.484 ms,124.456 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",16.612 ms,96.058 ms
local,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",45.683 ms,166.754 ms
