db_type,isolation_lvl,concurrent,query,planning_time,execution_time
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,15.979 ms,527753.588 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,39.482 ms,527186.065 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,18.317 ms,527815.495 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.098 ms,528108.675 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,47.406 ms,526786.037 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,16.101 ms,526698.450 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,16.381 ms,528092.928 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,118.965 ms,525862.171 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,27.487 ms,527575.810 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,61.659 ms,527461.771 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,8.052 ms,528114.733 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.299 ms,528157.840 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.328 ms,525901.850 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,19.115 ms,527766.254 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,52.510 ms,528293.663 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.203 ms,528071.077 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.349 ms,526152.844 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.328 ms,526024.176 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.280 ms,526381.886 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.289 ms,527360.778 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,4.945 ms,526793.161 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,47.120 ms,525863.965 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.315 ms,525503.933 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.309 ms,527280.416 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.224 ms,528464.500 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.251 ms,527123.744 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,3.516 ms,526358.399 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.280 ms,528188.662 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,11.486 ms,526599.169 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.291 ms,528395.609 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.323 ms,527488.722 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,18.163 ms,527699.972 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.303 ms,527787.072 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.317 ms,526943.688 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.263 ms,528390.666 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,6.954 ms,527748.997 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.408 ms,525885.831 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,48.364 ms,528255.899 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.454 ms,525874.343 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.461 ms,528239.136 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,5.710 ms,528192.903 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,1.571 ms,528393.405 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,22.754 ms,527349.767 ms
single_node,read_committed,50,SELECT ST_AsText(ST_Union(geom)) FROM nyc_census_blocks,8.500 ms,528164.022 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",7.179 ms,29349.567 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",78.603 ms,29198.070 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",91.315 ms,29353.037 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",76.527 ms,29152.120 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",3.394 ms,29086.137 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",49.464 ms,29379.178 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",12.791 ms,29328.810 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",53.768 ms,29300.481 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",75.320 ms,29236.737 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",84.309 ms,29120.574 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",35.207 ms,29325.296 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",58.650 ms,29100.573 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",63.678 ms,29141.263 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",60.419 ms,28925.503 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",89.469 ms,29132.568 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",40.545 ms,29379.725 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",105.031 ms,29385.247 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",74.861 ms,29243.744 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",102.319 ms,29289.851 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",59.290 ms,28395.369 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",53.929 ms,29201.337 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",62.432 ms,29225.844 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",56.621 ms,29109.641 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",100.567 ms,29203.396 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",86.211 ms,29005.273 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",18.478 ms,29481.166 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",91.320 ms,29128.481 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",62.671 ms,29359.014 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",56.243 ms,29137.442 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",57.389 ms,29063.985 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",65.754 ms,29106.127 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",64.177 ms,29202.463 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",91.232 ms,28952.913 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",78.676 ms,29235.682 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",28.681 ms,29104.770 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",98.772 ms,28772.852 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",9.892 ms,29156.713 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",74.062 ms,29372.732 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",103.792 ms,29190.330 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",31.254 ms,29292.275 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",92.597 ms,29049.581 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",39.838 ms,28911.447 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",157.512 ms,29239.622 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",55.545 ms,29135.235 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",62.746 ms,29350.402 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",109.065 ms,29179.441 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",75.514 ms,29086.527 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",91.291 ms,28960.692 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",35.224 ms,29255.115 ms
single_node,read_committed,50,"SELECT ST_ConvexHull(ST_Union(st.geom)) FROM nyc_streets AS st JOIN nyc_neighborhoods AS nb ON ST_Contains(nb.geom, st.geom) GROUP BY nb.boroname HAVING nb.boroname = 'Brooklyn'",79.460 ms,28998.952 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",10.512 ms,8374.902 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.408 ms,8413.398 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.533 ms,8390.541 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.420 ms,8397.416 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",2.966 ms,8561.266 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.414 ms,8275.795 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.593 ms,8241.140 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.396 ms,8388.211 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.469 ms,8301.101 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.411 ms,8545.256 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.507 ms,8550.427 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.411 ms,8444.878 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.476 ms,8430.551 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.444 ms,8351.264 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.459 ms,8469.673 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.449 ms,8579.762 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.408 ms,8302.748 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.477 ms,8514.382 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.449 ms,8475.648 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.406 ms,8542.830 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.484 ms,8348.220 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.683 ms,8501.822 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.423 ms,8418.619 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.431 ms,8421.861 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.447 ms,8343.300 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.426 ms,8503.336 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.435 ms,8529.488 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.524 ms,8470.823 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.522 ms,8409.809 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.433 ms,8469.493 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.391 ms,8340.185 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.390 ms,8402.446 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.406 ms,8375.813 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.369 ms,8474.604 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.446 ms,8444.620 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.400 ms,8446.527 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.395 ms,8582.784 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.437 ms,8417.748 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.439 ms,8576.436 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.428 ms,8468.908 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.434 ms,8431.385 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.331 ms,8461.195 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.438 ms,8502.709 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.390 ms,8290.702 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.395 ms,8406.284 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.526 ms,8437.026 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.408 ms,8371.673 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.516 ms,8439.279 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.408 ms,8340.996 ms
single_node,read_committed,50,"SELECT ST_Intersection(mc.geom, mcb.geom) FROM mc, mcb",0.517 ms,8506.433 ms
single_node,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",153.684 ms,4327.975 ms
single_node,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",241.842 ms,4106.153 ms
single_node,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",188.927 ms,4223.706 ms
single_node,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",169.420 ms,4306.980 ms
single_node,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",202.810 ms,4170.811 ms
single_node,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",229.275 ms,4204.637 ms
single_node,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",128.015 ms,4378.510 ms
single_node,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",252.561 ms,4078.201 ms
single_node,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",216.021 ms,4132.893 ms
single_node,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",164.405 ms,4317.243 ms
single_node,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",63.020 ms,4314.308 ms
single_node,read_committed,50,"SELECT sum(distinct popn_total) AS population_within_500m_of_subway FROM nyc_census_blocks AS cb JOIN nyc_subway_stations AS sub ON ST_DWithin(cb.geom, sub.geom, 500)",205.640 ms,4200.484 ms
